x,y,rch_site,scenario,recharge,area,side,W_side,E_side,N_side,S_side
224409.285714286,451213.157894737,4,20,16.9484869675103,181721.310617955,426.287826025979,224196.141801273,224622.429627299,451426.30180775,451000.013981724
225432.142857143,451213.157894737,4,21,14.3398638743804,903352.089829132,950.448362526409,224956.91867588,225907.367038406,451688.382076,450737.933713474
226455,451213.157894737,4,22,9.58887853316264,842253.544111707,917.743724637607,225996.128137681,226913.871862319,451672.029757056,450754.286032418
227477.857142857,451213.157894737,4,23,22.3543218366685,126265.013268654,355.337886058684,227300.188199828,227655.526085887,451390.826837766,451035.488951708
228500.714285714,451213.157894737,4,24,22.9183098018338,228343.544211937,477.85305713361,228261.787757148,228739.640814281,451452.084423304,450974.23136617
229523.571428571,451213.157894737,6,13,13.9820468976525,892237.773010071,944.583385948573,229051.279735597,229995.863121546,451685.449587711,450740.866201763
230546.428571429,451213.157894737,6,14,6.36065299750125,106084.240017954,325.705756808125,230383.575693025,230709.281449833,451376.010773141,451050.305016333
231569.285714286,451213.157894737,6,15,13.2262560231223,108998.374688323,330.149018911646,231404.21120483,231734.360223742,451378.232404193,451048.083385281
232592.142857143,451213.157894737,6,16,14.5282581947459,907163.372365379,952.451244088315,232115.917235099,233068.368479187,451689.383516781,450736.932272693
233615,451213.157894737,6,17,10.2685411403395,823499.818989541,907.468908001559,233161.265545999,234068.734454001,451666.892348738,450759.423440736
234637.857142857,451213.157894737,6,18,11.1600780494692,184045.790034201,429.005582754118,234423.35435148,234852.359934234,451427.660686114,450998.65510336
235660.714285714,451213.157894737,6,19,13.018375474177,904383.677184029,950.99089227186,235185.218839578,236136.20973185,451688.653340873,450737.662448601
236683.571428571,451213.157894737,6,20,19.2174262569364,586333.540364576,765.724193404241,236300.709331869,237066.433525274,451596.019991439,450830.295798035
237706.428571429,451213.157894737,6,21,23.2960094804358,750413.207613514,866.26393646135,237273.296603198,238139.560539659,451646.289862968,450780.025926506
238729.285714286,451213.157894737,6,22,12.6368008680098,167021.469003143,408.682601786695,238524.944413392,238933.627015179,451417.49919563,451008.816593844
239752.142857143,451213.157894737,6,23,10.1419625730745,323947.423856094,569.163793521772,239467.560960382,240036.724753904,451497.739791498,450928.575997976
240775,451213.157894737,6,24,16.657402710116,788706.879800215,888.091706863776,240330.954146568,241219.045853432,451657.203748169,450769.112041305
204975,452255.263157895,2,25,18.1366679620114,796408.856075839,892.417422552832,204528.791288724,205421.208711276,452701.471869171,451809.054446618
205997.857142857,452255.263157895,2,26,7.34875893841187,874132.002362691,934.950267320509,205530.382009197,206465.332276517,452722.738291555,451787.788024235
207020.714285714,452255.263157895,2,27,13.518033464174,845306.351006322,919.405433422232,206561.011569003,207480.417002425,452714.965874606,451795.560441184
208043.571428571,452255.263157895,2,28,6.70556612222895,581932.45307231,762.844973157921,207662.148941992,208424.99391515,452636.685644474,451873.840671316
209066.428571429,452255.263157895,2,29,24.4590855608112,850973.529947951,922.482265383975,208605.187438737,209527.669704121,452716.504290587,451794.022025203
210089.285714286,452255.263157895,2,30,22.0080169519125,125203.569960868,353.841164876089,209912.365131848,210266.206296724,452432.183740333,452078.342575457
211112.142857143,452255.263157895,2,31,23.5618118181204,123523.856739252,351.459608972712,210936.413052657,211287.872661629,452430.992962381,452079.533353408
212135,452255.263157895,2,32,24.7296757897841,837973.692898319,915.409030378398,211677.295484811,212592.704515189,452712.967673084,451797.558642706
213157.857142857,452255.263157895,2,33,5.39294532211756,396739.067319577,629.872262700603,212842.921011507,213472.793274207,452570.199289245,451940.327026544
214180.714285714,452255.263157895,2,34,5.56917131463221,921472.956519254,959.93382923994,213700.747371094,214660.681200334,452735.230072515,451775.296243275
215203.571428571,452255.263157895,2,35,7.99514917059828,519774.125195807,720.953622083839,214843.09461753,215564.048239613,452615.739968937,451894.786346853
216226.428571429,452255.263157895,2,36,13.5338347317625,192207.595664688,438.414867066216,216007.221137895,216445.636004962,452474.470591428,452036.055724362
217249.285714286,452255.263157895,4,25,14.0088911444634,807316.009200731,898.507656729052,216800.031885921,217698.53954265,452704.516986259,451806.00932953
218272.142857143,452255.263157895,4,26,6.53974787577237,441158.789638168,664.197854286031,217940.04393,218604.241784286,452587.362085038,451923.164230752
219295,452255.263157895,4,27,17.2817664768793,257552.961963054,507.496760544394,219041.251619728,219548.748380272,452509.011538167,452001.514777623
220317.857142857,452255.263157895,4,28,8.36559633082167,459241.683800006,677.673729607402,219979.020278053,220656.694007661,452594.100022698,451916.426293091
221340.714285714,452255.263157895,4,29,7.46416918040874,506174.546487862,711.459448238522,220984.984561595,221696.444009834,452610.992882014,451899.533433776
222363.571428571,452255.263157895,4,30,12.7094724175404,778300.382544287,882.213342986993,221922.464757078,222804.678100065,452696.369829388,451814.156486401
223386.428571429,452255.263157895,4,31,9.55372073201902,282419.257387606,531.431328948159,223120.712906955,223652.144235903,452520.978822369,451989.547493421
224409.285714286,452255.263157895,4,32,12.4319119887918,416746.060629492,645.558719737788,224086.506354417,224732.065074155,452578.042517764,451932.483798026
225432.142857143,452255.263157895,4,33,12.3062993739926,399093.717056123,631.738646163208,225116.273534061,225748.012180225,452571.132480976,451939.393834813
226455,452255.263157895,4,34,6.49519559780472,807519.334223587,898.620795565954,226005.689602217,226904.310397783,452704.573555678,451805.952760112
227477.857142857,452255.263157895,4,35,10.6639699790135,364534.866971488,603.767229130141,227175.973528292,227779.740757422,452557.14677246,451953.37954333
228500.714285714,452255.263157895,4,36,23.2766271293707,660195.827628952,812.524355098942,228094.452108165,228906.976463264,452661.525335444,451849.000980345
229523.571428571,452255.263157895,6,25,15.6408341882828,911814.433011663,954.889749139482,229046.126554002,230001.016303141,452732.708032464,451777.818283325
230546.428571429,452255.263157895,6,26,22.5507261207547,780616.750171263,883.525183665561,230104.665979596,230988.191163261,452697.025749728,451813.500566062
231569.285714286,452255.263157895,6,27,12.1793262944492,610565.423592052,781.386859111447,231178.59228473,231959.979143841,452645.956587451,451864.569728339
232592.142857143,452255.263157895,6,28,10.6827175770369,209344.789726922,457.542117981418,232363.371798152,232820.913916134,452484.034216886,452026.492098904
233615,452255.263157895,6,29,22.9529175185922,676716.497389803,822.627800034623,233203.686099983,234026.313900017,452666.577057912,451843.949257878
234637.857142857,452255.263157895,6,30,6.67316598505325,411855.560688448,641.759737509644,234316.977274102,234958.737011612,452576.14302665,451934.38328914
235660.714285714,452255.263157895,6,31,10.1858963669511,726986.396012391,852.634972313704,235234.396799557,236087.031771871,452681.580644052,451828.945671738
236683.571428571,452255.263157895,6,32,15.3151849524454,427911.91947271,654.149768380843,236356.496544381,237010.646312762,452582.338042085,451928.188273704
237706.428571429,452255.263157895,6,33,5.98701307417489,599022.035007161,773.965138108404,237319.446002374,238093.411140483,452642.245726949,451868.280588841
238729.285714286,452255.263157895,6,34,24.1548264339605,757499.30945292,870.344362567438,238294.113533002,239164.457895569,452690.435339178,451820.090976611
239752.142857143,452255.263157895,6,35,21.0795510572692,876871.075122152,936.413944322783,239283.935884981,240220.349829304,452723.470130056,451787.056185733
240775,452255.263157895,6,36,11.9505361879257,758119.523512462,870.700593494952,240339.649703253,241210.350296748,452690.613454642,451819.912861147
204975,453297.368421053,2,37,7.89032338707734,254454.286005814,504.434620149939,204722.782689925,205227.217310075,453549.585731128,453045.151110978
205997.857142857,453297.368421053,2,38,20.6195631181537,798237.955220393,893.44163503857,205551.136325338,206444.577960376,453744.089238572,452850.647603533
207020.714285714,453297.368421053,2,39,19.3251823208476,409799.515073391,640.155852174602,206700.636359627,207340.792211802,453617.44634714,452977.290494965
208043.571428571,453297.368421053,2,40,21.5106872420163,432084.392345307,657.331265303353,207714.90579592,208372.237061223,453626.034053704,452968.702788401
209066.428571429,453297.368421053,2,41,20.1659083172886,474200.370604667,688.622081119003,208722.117530869,209410.739611988,453641.679461612,452953.057380493
210089.285714286,453297.368421053,2,42,21.4020714209894,340769.12799885,583.754338740921,209797.408544915,210381.162883656,453589.245590423,453005.491251682
211112.142857143,453297.368421053,2,43,18.6209361961293,872717.594260408,934.193552889554,210645.046080698,211579.239633588,453764.465197498,452830.271644608
212135,453297.368421053,2,44,13.1078205770722,989444.049407524,994.708022189187,211637.645988905,212632.354011095,453794.722432147,452800.014409958
213157.857142857,453297.368421053,2,45,5.74568944812442,979085.308154696,989.487396662886,212663.113444526,213652.600841189,453792.112119384,452802.624722721
214180.714285714,453297.368421053,2,46,10.0403141479474,827049.877580954,909.422826621893,213726.002872403,214635.425699025,453752.079834364,452842.657007742
215203.571428571,453297.368421053,2,47,16.5999269009594,678265.895141522,823.568998409679,214791.786929367,215615.355927776,453709.152920258,452885.583921848
216226.428571429,453297.368421053,2,48,8.2213549834495,918395.022379817,958.329287030203,215747.263927913,216705.593214944,453776.533064568,452818.203777538
217249.285714286,453297.368421053,4,37,21.4663636228264,432299.842348148,657.495127242893,216920.538150664,217578.033277907,453626.115984674,452968.620857431
218272.142857143,453297.368421053,4,38,12.4509704602404,12242.2375208407,110.644645242509,218216.820534522,218327.465179764,453352.690743674,453242.046098431
219295,453297.368421053,4,39,22.6487488611019,992666.596804716,996.326551289644,218796.836724355,219793.163275645,453795.531696698,452799.205145408
220317.857142857,453297.368421053,4,40,14.8334083761373,680922.552650853,825.180315234708,219905.26698524,220730.447300474,453709.95857867,452884.778263435
221340.714285714,453297.368421053,4,41,15.4962069540246,169027.056756982,411.12900257338,221135.149784428,221546.278787001,453502.932922339,453091.803919766
222363.571428571,453297.368421053,4,42,6.72595066711074,669460.714430985,818.205789780899,221954.468533681,222772.674323462,453706.471315943,452888.265526162
223386.428571429,453297.368421053,4,43,17.1302717335509,921636.280007078,960.018895651059,222906.419123603,223866.438019254,453777.377868878,452817.358973227
224409.285714286,453297.368421053,4,44,21.9788647837316,835427.695082617,914.017338502185,223952.277045035,224866.294383537,453754.377090304,452840.359751802
225432.142857143,453297.368421053,4,45,17.2666038938462,536426.933619689,732.411724114032,225065.936995086,225798.3487192,453663.57428311,452931.162558996
226455,453297.368421053,4,46,20.4131707984747,815262.896476255,902.919097414744,226003.540451293,226906.459548707,453748.82796976,452845.908872345
227477.857142857,453297.368421053,4,47,22.7852141918912,386318.047061563,621.544887406825,227167.084699154,227788.629586561,453608.140864756,452986.595977349
228500.714285714,453297.368421053,4,48,15.3361538274783,158613.496568811,398.263099682623,228301.582735873,228699.845835556,453496.499970894,453098.236871211
229523.571428571,453297.368421053,6,37,17.3937606570285,318154.924833914,564.052235908975,229241.545310617,229805.597546526,453579.394539007,453015.342303098
230546.428571429,453297.368421053,6,38,10.0249292486114,449817.998599494,670.684723696234,230211.086209581,230881.770933277,453632.710782901,452962.026059205
231569.285714286,453297.368421053,6,39,8.79047361707005,55349.1350260447,235.263968822352,231451.653729875,231686.917698697,453415.000405464,453179.736436642
232592.142857143,453297.368421053,6,40,15.0476680835709,433727.091106877,658.579601192504,232262.853056547,232921.432657739,453626.658221649,452968.078620456
233615,453297.368421053,6,41,9.88771676701597,221639.656191575,470.786210706702,233379.606894647,233850.393105353,453532.761526406,453061.975315699
234637.857142857,453297.368421053,6,42,18.3232002854153,393858.722605335,627.581646166724,234324.066319774,234951.647965941,453611.159244136,452983.577597969
235660.714285714,453297.368421053,6,43,22.0950199936698,768107.108259574,876.417199888029,235222.50568577,236098.922885658,453735.577020997,452859.159821109
236683.571428571,453297.368421053,6,44,7.41481176095678,603062.944585458,776.571274633216,236295.285791255,237071.857065888,453685.654058369,452909.082783736
237706.428571429,453297.368421053,6,45,23.761504004289,48431.0023085272,220.070448512578,237596.393347172,237816.463795685,453407.403645309,453187.333196796
238729.285714286,453297.368421053,6,46,20.3210998558271,518568.06498993,720.11670234062,238369.227363115,239089.344065456,453657.426772223,452937.310069882
239752.142857143,453297.368421053,6,47,10.3870882187815,811644.663578773,900.913238652187,239301.686237817,240202.599476469,453747.825040379,452846.911801727
240775,453297.368421053,6,48,15.9265069800959,731490.634821967,855.272257717954,240347.363871141,241202.636128859,453725.004549912,452869.732292194
204975,454339.473684211,2,49,15.2603255313265,281497.913746134,530.563769726255,204709.718115137,205240.281884863,454604.755569074,454074.191799348
205997.857142857,454339.473684211,2,50,23.8821990682562,951266.485265864,975.32891132472,205510.192687195,206485.52159852,454827.138139873,453851.809228548
207020.714285714,454339.473684211,2,51,9.43165162199875,153766.801306338,392.131102192032,206824.648734618,207216.77983681,454535.539235307,454143.408133115
208043.571428571,454339.473684211,2,52,12.6091647073885,761762.061916816,872.789815429131,207607.176520857,208479.966336286,454775.868591925,453903.078776496
209066.428571429,454339.473684211,2,53,13.699868327938,573788.615118858,757.488359724991,208687.684391566,209445.172751291,454718.217864073,453960.729504348
210089.285714286,454339.473684211,2,54,13.2219798535031,45430.379250698,213.144034049039,209982.713697261,210195.85773131,454446.045701235,454232.901667186
211112.142857143,454339.473684211,2,55,12.5531132074927,958971.373020351,979.270837419532,210622.507438433,211601.778275853,454829.10910292,453849.838265501
212135,454339.473684211,2,56,12.5718218103672,497827.30462245,705.568780929577,211782.215609535,212487.784390465,454692.258074675,453986.689293746
213157.857142857,454339.473684211,2,57,14.5262896666471,16096.5981196205,126.872369409657,213094.420958152,213221.293327562,454402.909868915,454276.037499506
214180.714285714,454339.473684211,2,58,13.7790147573881,607363.244275854,779.335129630285,213791.046720899,214570.381850529,454729.141249026,453949.806119395
215203.571428571,454339.473684211,2,59,24.3691008370305,738743.818050891,859.502075652462,214773.820390745,215633.322466398,454769.224722037,453909.722646384
216226.428571429,454339.473684211,2,60,17.6401688753265,110170.228122617,331.919008377973,216060.46906724,216392.388075618,454505.4331884,454173.514180022
217249.285714286,454339.473684211,4,49,5.77888095433203,429447.50572255,655.322444085772,216921.624492243,217576.946936329,454667.134906253,454011.812462168
218272.142857143,454339.473684211,4,50,8.75315598607348,262198.212695803,512.052939348856,218016.116387468,218528.169326817,454595.500153885,454083.447214536
219295,454339.473684211,4,51,13.1440257646027,893217.820869293,945.102016117463,218822.448991941,219767.551008059,454812.024692269,453866.922676152
220317.857142857,454339.473684211,4,52,18.7838977342666,527640.842393681,726.388905747934,219954.662689983,220681.051595731,454702.668137085,453976.279231337
221340.714285714,454339.473684211,4,53,19.4503824417738,390184.39714209,624.647418262566,221028.390576583,221653.037994846,454651.797393342,454027.149975079
222363.571428571,454339.473684211,4,54,22.727392547434,90830.5310833966,301.381039687962,222212.880908727,222514.261948415,454490.164204055,454188.783164367
223386.428571429,454339.473684211,4,55,17.5050160717154,122327.780522493,349.753885643167,223211.551628607,223561.30551425,454514.350627032,454164.596741389
224409.285714286,454339.473684211,4,56,6.94981708454563,909105.763199943,953.470378774266,223932.550524899,224886.020903673,454816.208873598,453862.738494823
225432.142857143,454339.473684211,4,57,11.5928996761666,214763.099912787,463.425398433002,225200.430157926,225663.855556359,454571.186383427,454107.760984994
226455,454339.473684211,4,58,19.2417591027527,379738.628700667,616.229363711814,226146.885318144,226763.114681856,454647.588366067,454031.359002355
227477.857142857,454339.473684211,4,59,20.7027859915462,751521.793770895,866.903566592557,227044.405359561,227911.308926153,454772.925467507,453906.021900914
228500.714285714,454339.473684211,4,60,22.5242127138837,805094.370404084,897.270511275214,228052.079030077,228949.349541352,454788.108939848,453890.838428573
229523.571428571,454339.473684211,6,49,5.89022275312648,456871.845073853,675.922957942584,229185.6099496,229861.532907543,454677.435163182,454001.512205239
230546.428571429,454339.473684211,6,50,19.9599365410848,312376.186453912,558.906241201431,230266.975450828,230825.881692029,454618.926804811,454060.02056361
231569.285714286,454339.473684211,6,51,24.697369781187,486136.990898347,697.23524788865,231220.668090341,231917.90333823,454688.091308155,453990.856060266
232592.142857143,454339.473684211,6,52,12.3772145341241,225716.588861455,475.096399545876,232354.59465737,232829.691056916,454577.021883984,454101.925484438
233615,454339.473684211,6,53,6.09334423937576,997280.729432852,998.639439153518,233115.680280423,234114.319719577,454838.793403787,453840.153964634
234637.857142857,454339.473684211,6,54,12.6920556464659,270203.015565669,519.810557381887,234377.951864166,234897.762421548,454599.378962902,454079.56840552
235660.714285714,454339.473684211,6,55,11.4732616897543,269229.833830032,518.873620287283,235401.277475571,235920.151095858,454598.910494354,454080.036874067
236683.571428571,454339.473684211,6,56,21.3563680849555,883663.073722826,940.033549253869,236213.554653945,237153.588203198,454809.490458838,453869.456909584
237706.428571429,454339.473684211,6,57,22.2929927881018,671800.512695132,819.634377448343,237296.611382704,238116.245760153,454749.290872935,453929.656495486
238729.285714286,454339.473684211,6,58,10.4403453753459,179854.74030755,424.092843971164,238517.2392923,238941.332136271,454551.520106196,454127.427262225
239752.142857143,454339.473684211,6,59,11.387588366685,406369.695514033,637.471329170209,239433.407192558,240070.878521728,454658.209348796,454020.738019626
240775,454339.473684211,6,60,11.7186282662183,681850.764966483,825.742553685156,240362.128723157,241187.871276843,454752.344961053,453926.602407368
204975,455381.578947369,2,61,22.5704816042368,248821.884394361,498.820493157971,204725.589753421,205224.410246579,455630.989193947,455132.16870079
205997.857142857,455381.578947369,2,62,12.1311868682129,205089.254944614,452.867811778022,205771.423236968,206224.291048746,455608.012853257,455155.14504148
207020.714285714,455381.578947369,2,63,18.1817258716651,162902.002294664,403.611201894427,206818.908684767,207222.519886662,455583.384548316,455179.773346421
208043.571428571,455381.578947369,2,64,19.2903921981666,580540.764401521,761.932257094764,207662.605300024,208424.537557119,455762.545075916,455000.612818821
209066.428571429,455381.578947369,2,65,20.7861144871503,444514.624915813,666.719299942497,208733.068921457,209399.7882214,455714.93859734,455048.219297397
210089.285714286,455381.578947369,2,66,18.2699751390933,976153.726249555,988.004922178809,209595.283253196,210583.288175375,455875.581408458,454887.576486279
211112.142857143,455381.578947369,2,67,14.3188981746401,116360.839350644,341.117046408771,210941.584333939,211282.701380347,455552.137470573,455211.020424164
212135,455381.578947369,2,68,24.0101800987161,937339.085992746,968.162737349845,211650.918631325,212619.081368675,455865.660316043,454897.497578694
213157.857142857,455381.578947369,2,69,15.5788599028731,640256.860322465,800.160521597051,212757.776882059,213557.937403656,455781.659208167,454981.49868657
214180.714285714,455381.578947369,2,70,15.6140713605823,547517.384416278,739.944176554068,213810.742197437,214550.686373991,455751.551035646,455011.606859091
215203.571428571,455381.578947369,2,71,19.3426429317074,457563.551200146,676.434439691051,214865.354208726,215541.788648417,455719.796167214,455043.361727523
216226.428571429,455381.578947369,2,72,18.2076527125707,110591.17814948,332.552519385254,216060.152311736,216392.704831121,455547.855207061,455215.302687676
217249.285714286,455381.578947369,4,61,23.0136913393249,830241.991755204,911.176158465092,216793.697635053,217704.873793518,455837.167026601,454925.990868136
218272.142857143,455381.578947369,4,62,10.3486709007282,801075.466593553,895.02819318363,217824.628760551,218719.656953735,455829.09304396,454934.064850777
219295,455381.578947369,4,63,22.6813823408253,831993.665363494,912.136867670359,218838.931566165,219751.068433835,455837.647381204,454925.510513533
220317.857142857,455381.578947369,4,64,9.45519950673527,278197.190871404,527.444016812594,220054.135134451,220581.579151263,455645.300955775,455117.856938962
221340.714285714,455381.578947369,4,65,11.9172830359635,77088.6171415623,277.648369600043,221201.890100914,221479.538470514,455520.403132169,455242.754762568
222363.571428571,455381.578947369,4,66,20.9318267007345,735641.762739862,857.69561193926,221934.723622602,222792.419234541,455810.426753338,454952.731141399
223386.428571429,455381.578947369,4,67,13.2796448353523,987300.291377091,993.629856323314,222889.613643267,223883.24349959,455878.39387553,454884.764019207
224409.285714286,455381.578947369,4,68,6.14614193771397,880320.140700496,938.253772015064,223940.158828278,224878.412600293,455850.705833376,454912.452061361
225432.142857143,455381.578947369,4,69,17.6943927679483,330980.163086089,575.308754571047,225144.488479857,225719.797234428,455669.233324654,455093.924570083
226455,455381.578947369,4,70,19.8381226238756,260625.791621511,510.515221733408,226199.742389133,226710.257610867,455636.836558235,455126.321336502
227477.857142857,455381.578947369,4,71,5.06208517381714,34211.7742756091,184.96425134498,227385.375017185,227570.33926853,455474.061073041,455289.096821696
228500.714285714,455381.578947369,4,72,8.55423831413241,96025.6329848198,309.880029987122,228345.774270721,228655.654300708,455536.518962362,455226.638932375
229523.571428571,455381.578947369,6,61,17.2268326559893,622718.862628419,789.125378269143,229129.008739437,229918.134117706,455776.141636503,454987.016258234
230546.428571429,455381.578947369,6,62,22.7523194523399,552477.299663006,743.288167309964,230174.784487774,230918.072655084,455753.223031023,455009.934863714
231569.285714286,455381.578947369,6,63,20.7415518083985,970396.191260923,985.086895284331,231076.742266644,232061.829161928,455874.122395011,454889.035499726
232592.142857143,455381.578947369,6,64,23.5016080124899,348923.259508621,590.697265533388,232296.794224376,232887.49148991,455676.927580135,455086.230314602
233615,455381.578947369,6,65,11.7401817799869,670903.991377825,819.087291671544,233205.456354164,234024.543645836,455791.122593204,454972.035301533
234637.857142857,455381.578947369,6,66,23.3373737944316,766018.793930824,875.22499617574,234200.244644769,235075.469640945,455819.191445456,454943.966449281
235660.714285714,455381.578947369,6,67,21.8646030631175,529913.955260476,727.951890759599,235296.738340335,236024.690231094,455745.554892748,455017.603001989
236683.571428571,455381.578947369,6,68,17.4927950148833,614200.301451958,783.70932203972,236291.716767552,237075.426089591,455773.433608388,454989.724286349
237706.428571429,455381.578947369,6,69,20.2275328546142,584867.487232405,764.766295826643,237324.045423515,238088.811719342,455763.962095282,454999.195799455
238729.285714286,455381.578947369,6,70,14.6479004785134,797704.049363034,893.142793377987,238282.714317597,239175.857110975,455828.150344058,454935.00755068
239752.142857143,455381.578947369,6,71,15.5090175255577,793283.402005473,890.664584456726,239306.810564915,240197.475149371,455826.911239597,454936.24665514
240775,455381.578947369,6,72,10.7699687854749,480264.760205959,693.011370906682,240428.494314547,241121.505685453,455728.084632822,455035.073261915
204975,456423.684210526,2,73,13.2755826221287,736761.559112376,858.348157283731,204545.825921358,205404.174078642,456852.858289168,455994.510131885
205997.857142857,456423.684210526,2,74,8.99848496536207,914645.361820411,956.370933174158,205519.67167627,206476.042609444,456901.869677113,455945.498743939
207020.714285714,456423.684210526,2,75,9.16176255516216,667406.153676449,816.949296882279,206612.239637273,207429.188934155,456832.158858968,456015.209562085
208043.571428571,456423.684210526,2,76,6.55919366474134,858310.13558936,926.450287705368,207580.346284719,208506.796572424,456886.909354379,455960.459066674
209066.428571429,456423.684210526,2,77,20.764293928055,909410.174106859,953.629998535522,208589.613572161,209543.243570696,456900.499209794,455946.869211259
210089.285714286,456423.684210526,2,78,16.2280518986194,771978.413156554,878.623021071355,209649.97420375,210528.597224821,456862.995721062,455984.372699991
211112.142857143,456423.684210526,2,79,6.58433101019667,617449.567717733,785.779592327093,210719.253060979,211505.032653306,456816.57400669,456030.794414363
212135,456423.684210526,2,80,22.3802472473407,569343.329484604,754.548427527752,211757.725786236,212512.274213764,456800.95842429,456046.409996762
213157.857142857,456423.684210526,2,81,15.9787690332612,870423.481477541,932.964887590922,212691.374699062,213624.339586653,456890.166654322,455957.201766731
214180.714285714,456423.684210526,2,82,5.95564763415475,466657.799532608,683.123560955562,213839.152505237,214522.276066192,456765.245991004,456082.122430049
215203.571428571,456423.684210526,2,83,22.8467295742658,219409.651373746,468.411839489296,214969.365508827,215437.777348316,456657.890130271,456189.478290782
216226.428571429,456423.684210526,2,84,13.0825903210207,399824.624282395,632.316870154826,215910.270136351,216542.587006506,456739.842645604,456107.525775449
217249.285714286,456423.684210526,4,73,24.9947842076201,207022.057112452,454.996766046147,217021.787331263,217476.784097309,456651.182593549,456196.185827503
218272.142857143,456423.684210526,4,74,15.1233359823107,944872.207531531,972.045373185599,217786.12017055,218758.165543736,456909.706897119,455937.661523934
219295,456423.684210526,4,75,10.7097074658765,259571.505136613,509.481604316204,219040.259197842,219549.740802158,456678.425012684,456168.943408368
220317.857142857,456423.684210526,4,76,14.5594100463916,942466.222892865,970.806995696294,219832.453645009,220803.260640705,456909.087708374,455938.280712678
221340.714285714,456423.684210526,4,77,22.4961622840621,946753.92418509,973.012807821711,220854.207881803,221827.220689625,456910.190614437,455937.177806615
222363.571428571,456423.684210526,4,78,19.8645732209035,677286.398681026,822.974117868251,221952.084369637,222775.058487506,456835.17126946,456012.197151592
223386.428571429,456423.684210526,4,79,16.9135359408295,357891.481255821,598.240320653683,223087.308411102,223685.548731755,456722.804370853,456124.5640502
224409.285714286,456423.684210526,4,80,16.75385515018,251129.329060728,501.12805654915,224158.721686011,224659.84974256,456674.248238801,456173.120182252
225432.142857143,456423.684210526,4,81,24.2241629502257,333987.90179877,577.916864089265,225143.184425098,225721.101289188,456712.642642571,456134.725778482
226455,456423.684210526,4,82,14.1836527870683,837615.391200932,915.213303662557,225997.393348169,226912.606651831,456881.290862358,455966.077558695
227477.857142857,456423.684210526,4,83,9.30134230583078,901847.891964542,949.656723223999,227003.028781245,227952.685504469,456898.512572138,455948.855848914
228500.714285714,456423.684210526,4,84,20.6705338158257,956389.392629295,977.951631027473,228011.738470201,228989.690101228,456912.66002604,455934.708395013
229523.571428571,456423.684210526,6,73,11.5368717020287,411331.841458654,641.351573989379,229202.895641577,229844.247215566,456744.359997521,456103.008423532
230546.428571429,456423.684210526,6,74,20.5135719815799,203105.673764658,450.672468389914,230321.092337234,230771.764805624,456649.020444721,456198.347976331
231569.285714286,456423.684210526,6,75,18.0356339651044,245520.743555826,495.500498037919,231321.535465267,231817.035963305,456671.434459545,456175.933961507
232592.142857143,456423.684210526,6,76,20.8420261241651,360826.212245476,600.688115618643,232291.798799334,232892.486914952,456724.028268336,456123.340152717
233615,456423.684210526,6,77,12.8416537142087,183140.189071681,427.94881594845,233401.025592026,233828.974407974,456637.658618501,456209.709802552
234637.857142857,456423.684210526,6,78,22.6333002477768,35510.9402190428,188.443466904647,234543.635409405,234732.07887631,456517.905943979,456329.462477074
235660.714285714,456423.684210526,6,79,5.01609217358701,587512.188362685,766.493436607702,235277.46756741,236043.961004018,456806.93092883,456040.437492223
236683.571428571,456423.684210526,6,80,8.04138141415832,26008.0312384525,161.270056856357,236602.936400143,236764.206457,456504.319238955,456343.049182098
237706.428571429,456423.684210526,6,81,24.4295551166482,345046.561107301,587.406640332999,237412.725251262,238000.131891595,456717.387530693,456129.98089036
238729.285714286,456423.684210526,6,82,8.66665371328903,274765.224318195,524.18052645839,238467.195451057,238991.375977515,456685.774473756,456161.593947297
239752.142857143,456423.684210526,6,83,7.14257333800197,600646.927026508,775.014146339606,239364.635783973,240139.649930313,456811.191283696,456036.177137357
240775,456423.684210526,6,84,16.8234535331915,23426.9421259814,153.058623167666,240698.470688416,240851.529311584,456500.21352211,456347.154898942
204975,457465.789473684,2,85,14.9441608672302,380413.804815093,616.776948997847,204666.611525501,205283.388474499,457774.177948183,457157.400999185
205997.857142857,457465.789473684,2,86,7.92321284364314,24405.6924750621,156.223213624167,205919.745536045,206075.968749669,457543.901080496,457387.677866872
207020.714285714,457465.789473684,2,87,11.1687060636921,142855.841790064,377.962751855344,206831.732909787,207209.695661642,457654.770849612,457276.808097757
208043.571428571,457465.789473684,2,88,10.4633043838031,64460.6018504419,253.890925104545,207916.625966019,208170.516891124,457592.734936237,457338.844011132
209066.428571429,457465.789473684,2,89,8.26468564474878,343604.608190857,586.177966313011,208773.339588272,209359.517554585,457758.878456841,457172.700490528
210089.285714286,457465.789473684,2,90,11.8592020965492,310147.196707228,556.908607140551,209810.831410715,210367.740017856,457744.243777255,457187.335170114
211112.142857143,457465.789473684,2,91,10.9720327271757,605349.822861666,778.042301460317,210723.121706413,211501.164007873,457854.810624414,457076.768322954
212135,457465.789473684,2,92,7.22126609708519,952190.448999871,975.802464128817,211647.098767936,212622.901232064,457953.690705749,456977.88824162
213157.857142857,457465.789473684,2,93,23.1801789058502,657805.440339114,811.052057724481,212752.331113995,213563.383171719,457871.315502547,457060.263444822
214180.714285714,457465.789473684,2,94,24.3406516088289,754894.486688747,868.846641639793,213746.290964894,214615.137606534,457900.212794504,457031.366152864
